subscriptionID,Memberid_FK,Datebought,ExpirationDate,transactionguid_fk,Dollaramount,ARB_ID,ABR_InoviceNumber,Monthlypaymentwddx,renewal,MonthlyBilling,MonthlyYearCompletedate,Cancelled,CancelDate,CardYear,CardMonth,CardLast4,IssueWithSub,IssueDate,Evidence,Premium,Processor,SubscriptionRate_ID
34069,F7A47323-5056-A02D-DFB7-0193972F3255,2023-08-18 07:46:17.483,2024-10-06 08:49:29.047,54A9F052-08AF-08EF-245B-5EC451F2A85C,70.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
35498,F7A47323-5056-A02D-DFB7-0193972F3255,2024-10-03 13:15:09.960,2025-11-05 08:49:29.047,41C6574F-94E1-4B22-4B0D-4DF24EE34CE2,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
27765,F7A47323-5056-A02D-DFB7-0193972F3255,2022-09-07 08:49:29.047,2023-09-07 08:49:29.047,EFEEB307-F766-630F-4719-BFD825CDF9CA,70.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
36467,47932F04-D103-1DA0-A469-019E197D0BD3,2025-04-26 22:17:51.687,2026-04-26 22:17:51.673,925B9623-E005-E2B2-A8C8-32BBD765B9D1,80.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,A384521E-9BD0-4085-DD12-775999B33BCE
18680,C2317F0C-A88B-4FE0-099B-019F80060CE2,2021-05-01 11:56:55.787,2022-06-14 10:03:55.117,9677F9EF-F448-4E42-16DF-BE84D31BA8D5,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
13065,C2317F0C-A88B-4FE0-099B-019F80060CE2,2020-05-15 10:03:55.133,2021-05-15 10:03:55.117,F6712A31-D3DC-6EED-2FC6-AA4FF36959CF,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
21523,DF11220C-5056-A02D-DF0D-01A421FAA63F,2021-11-19 12:30:18.047,2022-11-19 12:30:18.047,3C7C0DB6-DF49-950F-D919-514F1DED1036,135.00,55188460,20211119_123018,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>1/19/22</string></var><var name='second'><string>12/19/21</string></var><var name='first'><string>11/19/21</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,E3D8E51D-0EA6-C8CE-6FB9-9F476CD61899
21247,DC237190-DAE8-5484-B88B-01A99AD18AA8,2021-09-28 13:53:00.510,2022-10-29 15:12:35.800,C76142E9-BDF8-2B82-2F8D-55E20B6B8B99,135.00,54577962,20210928_135300,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>11/28/21</string></var><var name='second'><string>10/28/21</string></var><var name='first'><string>9/28/21</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,E3D8E51D-0EA6-C8CE-6FB9-9F476CD61899
13473,DC237190-DAE8-5484-B88B-01A99AD18AA8,2020-08-27 02:41:06.607,2021-09-29 15:12:35.800,D27BA60C-AAE3-4F99-5244-9EAB1E76D231,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1235,DC237190-DAE8-5484-B88B-01A99AD18AA8,2013-03-06 23:02:42.703,2014-04-28 00:17:20.367,4303DFE7-9821-B352-323F-91A0C68148AB,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
691,DC237190-DAE8-5484-B88B-01A99AD18AA8,2012-03-29 00:17:20.367,2013-03-29 00:17:20.367,5CABFCF0-E5C7-636E-DF0C-2BDF74AD0B58,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
291,DC237190-DAE8-5484-B88B-01A99AD18AA8,2011-03-17 15:56:41.980,2011-03-22 15:56:41.980,C5642089-095B-35C4-4931-92B8F8A75574,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
295,DC237190-DAE8-5484-B88B-01A99AD18AA8,2011-03-22 07:29:28.827,2012-03-21 15:56:41.980,DD539176-9A36-069D-6728-E899FF86D186,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2190,DC237190-DAE8-5484-B88B-01A99AD18AA8,2014-04-23 16:02:46.107,2015-05-28 00:17:20.367,902EE14D-9DAE-84C0-9F5E-253812148D3A,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4634,DC237190-DAE8-5484-B88B-01A99AD18AA8,2016-06-28 06:33:03.063,2017-06-28 06:33:03.063,E1B11B88-5056-A02D-DF1E-6AC2CA8D6F01,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3367,DC237190-DAE8-5484-B88B-01A99AD18AA8,2015-05-13 16:45:22.173,2016-06-26 00:17:20.367,4F063B7E-E081-46AA-548A-41427D001806,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6919,DC237190-DAE8-5484-B88B-01A99AD18AA8,2017-06-22 16:37:17.363,2018-07-28 06:33:03.063,2F3B69D9-5056-A02D-DF88-40FA0F0D8936,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8464,DC237190-DAE8-5484-B88B-01A99AD18AA8,2018-08-01 15:12:35.817,2019-08-01 15:12:35.800,A50989A5-5056-A02D-DFDE-D7B2C9FCD060,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11919,DC237190-DAE8-5484-B88B-01A99AD18AA8,2019-07-30 15:23:25.317,2020-08-30 15:12:35.800,AB59CF00-0F1C-1BF8-D899-E47650DF15F6,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
16841,7A591466-BB0C-9765-294F-01AB099F3B18,2020-11-17 20:49:24.807,2021-11-17 20:49:24.807,7A6AFAF6-D477-6869-D3C6-2D94EE3E785B,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
24090,7A591466-BB0C-9765-294F-01AB099F3B18,2022-02-25 20:12:26.120,2023-02-25 20:12:26.120,03DB0121-EAF8-8F18-E022-89AC62AD2D5D,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
26502,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2022-06-16 22:06:44.613,2023-07-19 11:09:48.187,5A1F2340-9A9D-F7D3-F60E-BDCC777AEAF0,45.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0EE3EA0F-C3F2-FA48-1101-577D4BCAD7EB
18717,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2021-05-10 12:08:41.893,2022-06-19 11:09:48.187,665F7F1D-A9C5-0C6F-CFD9-D2F883BE07BE,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
12846,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2020-03-21 11:35:29.777,2021-05-20 11:09:48.187,E957F04E-A6D1-B665-3E33-4F3E3C806DC0,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8577,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2018-08-07 16:21:59.643,2020-04-20 11:09:48.187,DC829BA1-5056-A02D-DF71-2C20B6C4C110,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7753,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2018-02-06 15:31:23.680,2019-03-22 11:09:48.187,4022F66A-5056-A02D-DF90-3EFC1B8CCD30,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6308,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2017-01-08 11:58:24.430,2018-02-20 11:09:48.187,F6273A7A-5056-A02D-DFFE-AC34F0AE5759,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2635,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2014-10-07 07:47:40.867,2015-12-23 11:09:48.187,EA6FA113-BA57-A367-E546-75F2B21C31BD,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4007,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2015-12-08 21:17:42.083,2017-01-21 11:09:48.187,84879A75-D186-CF75-E420-9A656489FD6C,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1753,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2013-11-23 11:09:48.187,2014-11-23 11:09:48.187,85B95A48-AC43-66AC-C4D6-A78B73681DE0,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1022,1085EA94-0C4C-F0C6-FBBE-01AC2F4C1232,2012-11-23 07:55:08.100,2013-11-23 07:55:08.100,2D55F1E5-B05E-46FC-7798-802849C75159,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4093,8F431506-F4BC-91AC-CFF1-01AEAC56568D,2016-01-06 14:14:54.513,2017-01-05 14:14:54.513,185CF863-95A2-A461-F11B-E2B8CE632485,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2930,8F431506-F4BC-91AC-CFF1-01AEAC56568D,2014-12-30 16:56:24.910,2015-12-30 16:56:24.910,9D3324C1-C9E3-8277-CA8C-B2AEF9F56859,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3139,3BEC5DC9-A210-0CD8-8723-01B7ECD0E5BF,2015-02-22 10:46:15.963,2016-02-22 10:46:15.963,B1F7B057-CA3D-6DF8-51B7-90EA22DB23B6,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4232,3BEC5DC9-A210-0CD8-8723-01B7ECD0E5BF,2016-02-10 21:38:58.417,2017-02-21 10:46:15.963,0DF53A1D-5056-A02D-DF7D-5F46AB7C892F,105.00,27372327,20160210_213858,<wddxPacket version='1.0'><header/><data><struct><var name='THIRD'><string>4/10/16</string></var><var name='SECOND'><string>3/10/16</string></var><var name='FIRST'><string>2/10/16</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3205,090CE16D-0E55-3988-8CBB-01B7F56E5791,2015-03-11 11:16:20.767,2015-09-07 11:16:20.767,09686C96-D510-645F-F4D6-5C560F360144,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3552,090CE16D-0E55-3988-8CBB-01B7F56E5791,2015-07-23 10:04:19.000,2016-10-06 11:16:20.767,BB3A95E9-082B-C37D-360D-892AA6F20B10,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1129,090CE16D-0E55-3988-8CBB-01B7F56E5791,2013-01-09 13:23:12.073,2014-07-27 10:54:47.277,208D3080-0B74-D6A3-061B-170627130750,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
795,090CE16D-0E55-3988-8CBB-01B7F56E5791,2012-06-27 10:54:47.277,2013-06-27 10:54:47.277,2E6FF4CE-0DCC-D04D-CA36-9D966DAF860F,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5808,090CE16D-0E55-3988-8CBB-01B7F56E5791,2016-09-01 19:03:59.387,2020-06-02 06:45:00.390,0FEE8C9E-5056-A02D-DF40-B6B2043B7BCE,9.99,30752453,20160901_190359,NULL,1,1,2018-09-01 00:00:00.000,0,NULL,2022,4,6290,1,2020-06-02 06:45:00.353,1,0,NULL,NULL
36459,DEB7777C-B554-7D11-3134-01C2D7B7A1E7,2025-04-23 11:12:03.597,2026-04-23 11:12:03.580,E00DF946-CC3B-4120-F65C-68E199283ACA,228.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
910,99403DA8-A091-2B7D-2EE9-01C83887DC75,2012-09-08 13:14:10.457,2013-09-08 13:14:10.457,A6DFCDBB-E7D7-2215-3F06-4A2104515095,105.00,14387317,20120908_131410,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>9/8/12</string></var><var name='SECOND'><string>10/8/12</string></var><var name='THIRD'><string>11/8/12</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6873,F19B8E2B-E735-9757-7FE1-01DFAABA7C59,2017-06-04 13:06:20.847,2018-06-04 13:06:20.847,88B39931-5056-A02D-DFE6-BEE3A9A1551C,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
31680,F19B8E2B-E735-9757-7FE1-01DFAABA7C59,2023-04-17 23:59:01.357,2024-01-04 09:31:08.503,B9278E47-F899-2972-F11E-137B6F596412,54.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,48B3EB4E-CE4A-FC9A-9923-6C19311DEA5A
29076,F19B8E2B-E735-9757-7FE1-01DFAABA7C59,2022-12-01 19:43:18.650,2024-01-03 09:31:08.503,22D14B0B-91F1-813E-36D7-57A8ED2DF6FB,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
26679,F19B8E2B-E735-9757-7FE1-01DFAABA7C59,2022-08-10 13:14:55.130,2022-12-04 09:31:08.503,577B30F0-93B4-1147-6695-CD72353A2AD3,24.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,81D2F486-D8F3-0D27-04E3-1EA05C05F873
21586,F19B8E2B-E735-9757-7FE1-01DFAABA7C59,2021-12-03 09:31:08.503,2022-12-03 09:31:08.503,070BEDF7-F517-D40B-B952-9B18E45B2740,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
7556,6B571312-5056-A02D-DFF4-01F5580A0B01,2017-12-28 18:32:01.220,2018-01-02 18:32:01.220,3AAD27BF-5056-A02D-DF7D-5248863A9D3F,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7559,6B571312-5056-A02D-DFF4-01F5580A0B01,2017-12-29 07:44:57.237,2019-01-02 18:32:01.220,57085772-5056-A02D-DFD4-4C2BF4990DEA,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11179,6B571312-5056-A02D-DFF4-01F5580A0B01,2018-12-28 08:52:03.387,2020-02-01 18:32:01.220,92D97FDA-9894-3179-6E4C-E630D112D7A0,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11799,1438536D-E3C8-AB2A-1E7A-0202ACA6BC5A,2019-06-27 21:12:11.003,2020-06-26 21:12:11.003,145C87A7-D49A-EB32-AB97-91BF9F872616,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
13130,1438536D-E3C8-AB2A-1E7A-0202ACA6BC5A,2020-05-27 07:42:52.067,2021-07-26 21:12:11.003,5B6A6D74-A098-A8A1-5886-27DB252EF136,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
15776,E81BBEC2-E4B3-398F-DF85-0209A2AB3E6B,2020-11-01 19:22:17.037,2021-11-01 19:22:17.037,3F507EE6-C1DE-96E0-9122-4D2521790B76,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1286,6509B992-FEF6-93A0-D8FE-020E2862411E,2013-04-10 13:34:50.167,2014-04-10 13:34:50.167,F503A1A4-9DFC-B8C2-7870-9733B883BBB5,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3314,3D13E7AE-0DD6-5D9E-CBF8-0215AB92DC89,2015-04-16 13:19:44.283,2016-04-15 13:19:44.283,C33E4874-9BAC-4FE2-88E6-2D3664854590,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1004,AD9413E1-EE49-047C-BF23-021A52260285,2012-11-11 10:22:11.580,2013-12-25 11:09:00.913,F010484D-9A2F-8BA8-405F-81D63B9CD262,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
186,AD9413E1-EE49-047C-BF23-021A52260285,2010-10-27 11:09:00.913,2011-10-27 11:09:00.913,EE3C211A-E135-DC6C-CA75-3951D2D25F46,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
494,AD9413E1-EE49-047C-BF23-021A52260285,2011-10-13 10:44:50.213,2012-11-25 11:09:00.913,FDBE2199-9E59-5FA6-535F-74D17F938A20,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2007,F645CCEA-C2E6-E483-3DC9-021E685D6682,2014-02-14 08:10:56.897,2015-02-14 08:10:56.897,30856E05-9E85-3D7C-1024-4EC2DA073C09,105.00,19800119,20140214_081056,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>2/14/14</string></var><var name='SECOND'><string>3/14/14</string></var><var name='THIRD'><string>4/14/14</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3072,F645CCEA-C2E6-E483-3DC9-021E685D6682,2015-02-01 00:09:38.520,2016-03-15 08:10:56.897,438B4C55-C9C7-DF4D-C60D-DF2D88ACB1E1,105.00,23343678,20150201_000938,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>2/1/15</string></var><var name='SECOND'><string>3/1/15</string></var><var name='THIRD'><string>4/1/15</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7270,F645CCEA-C2E6-E483-3DC9-021E685D6682,2017-10-13 20:14:47.707,2018-11-14 18:58:28.333,F2521FB2-5056-A02D-DF6F-D522BC400C5D,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5977,F645CCEA-C2E6-E483-3DC9-021E685D6682,2016-10-15 18:58:28.333,2017-10-15 18:58:28.333,E9A7A8FA-5056-A02D-DFB0-68D9F73A9FF3,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
23976,F645CCEA-C2E6-E483-3DC9-021E685D6682,2022-02-04 12:18:50.600,2023-02-04 12:18:50.583,B9724820-9D94-870A-4F14-160795EF902D,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
29243,F645CCEA-C2E6-E483-3DC9-021E685D6682,2023-01-10 18:44:35.267,2024-03-05 12:18:50.583,2CB0A878-DADF-CAE6-6D2A-03818D0B1B77,45.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0EE3EA0F-C3F2-FA48-1101-577D4BCAD7EB
34813,F645CCEA-C2E6-E483-3DC9-021E685D6682,2024-02-21 21:19:23.350,2025-04-04 12:18:50.583,121E10E4-E941-9024-D4CA-5D7192FF66E4,70.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,B4FA9D12-BB5C-DB7B-ABE1-D4AA6378F85A
36419,F645CCEA-C2E6-E483-3DC9-021E685D6682,2025-04-09 11:45:59.480,2026-04-09 11:45:59.470,104BD6C1-9339-F6F5-AD1A-83B020F4C08A,228.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,paypal,A1C5572D-E311-D637-AE12-EDE03F978083
25221,C0A2DD1D-0216-5DC1-52DB-0220E4FB122A,2022-04-03 13:49:44.683,2022-04-07 00:00:00.000,6574F6AA-EC44-A48A-3C4A-20F5F21B647B,129.00,NULL,NULL,NULL,0,0,NULL,1,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
24013,7A64B7EC-0600-6A5F-2D40-022B899D997F,2022-02-10 18:21:02.190,2022-06-21 22:51:35.367,FB61EF0A-CFD9-C4DA-7B4D-BC0161900D46,30.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,81D2F486-D8F3-0D27-04E3-1EA05C05F873
20870,7A64B7EC-0600-6A5F-2D40-022B899D997F,2021-06-20 22:51:35.367,2022-06-20 22:51:35.367,BCCB2599-AA7E-ED25-29BE-643F9A7DDF02,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
7428,DDD81366-5056-A02D-DF33-0236F1AF6CAB,2017-11-24 22:34:26.950,2018-11-24 22:34:26.933,6C67ED0B-5056-A02D-DF8C-447D47E74A0E,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
29372,944299EB-C070-7D9E-4833-023C73EEF35B,2023-02-02 15:51:05.883,2024-02-02 15:51:05.883,C6ED54C2-C000-0059-48EF-082E084DABC9,210.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL
29373,944299EB-C070-7D9E-4833-023C73EEF35B,2023-02-02 15:52:14.887,2025-03-03 15:51:05.883,C6F7DCB9-B4F3-1639-B846-162A2AB6B5D8,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
29376,944299EB-C070-7D9E-4833-023C73EEF35B,2023-02-02 19:38:36.233,2026-04-02 15:51:05.883,CF10137D-DBEA-D406-AA3B-6BCB8AF95CFB,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
29380,944299EB-C070-7D9E-4833-023C73EEF35B,2023-02-03 10:16:04.907,2027-05-02 15:51:05.883,EE714AF0-F551-CE85-45A0-BEAB8532F113,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
31699,267212C0-E91F-D8DC-EAD3-02493D457EAF,2023-04-23 18:20:41.023,2024-05-27 22:32:06.540,E209F768-DDBA-5209-E49A-5198646EE074,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
35094,267212C0-E91F-D8DC-EAD3-02493D457EAF,2024-05-14 20:32:20.720,2025-06-26 22:32:06.540,C0A1006F-0D8C-FEA0-39C2-6CDC07590C6F,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
35905,267212C0-E91F-D8DC-EAD3-02493D457EAF,2024-10-30 15:12:08.073,2026-07-26 22:32:06.540,B46A40A6-0CC4-786A-E3D7-66B5D3C7C0C2,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
25198,267212C0-E91F-D8DC-EAD3-02493D457EAF,2022-03-26 19:50:11.257,2023-04-28 22:32:06.540,D65D344F-E635-B6E1-7335-3A7E7D9A7155,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
12507,267212C0-E91F-D8DC-EAD3-02493D457EAF,2019-12-30 09:16:46.997,2021-02-27 22:32:06.540,67A8BB8A-C92D-A69F-7535-42FD5D056697,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12697,267212C0-E91F-D8DC-EAD3-02493D457EAF,2020-02-06 09:17:26.527,2022-03-29 22:32:06.540,0C9FC07C-E4B6-B6E1-BC97-AC2C927722C0,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7570,267212C0-E91F-D8DC-EAD3-02493D457EAF,2017-12-30 22:32:06.557,2018-12-30 22:32:06.540,AA424E05-5056-A02D-DFB4-7E1C39A2DACA,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
5901,267212C0-E91F-D8DC-EAD3-02493D457EAF,2016-09-29 20:19:24.500,2017-09-29 20:19:24.500,B4972E86-5056-A02D-DF4A-DA11D7D4C755,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8676,267212C0-E91F-D8DC-EAD3-02493D457EAF,2018-08-13 22:00:29.800,2020-01-29 22:32:06.540,1D9824BC-5056-A02D-DFAB-3C057E00B916,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12676,0253D7FD-9E2B-8CC6-557D-024958808A86,2020-02-02 19:52:39.937,2021-02-01 19:52:39.937,55591D3E-A848-08A4-CFE4-F293A4605200,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
